dataset,method,method_raw,seed,config_hash,setting_type,k,source_file,source_files,duplicate_source_count,source_kind,context_label,early_stop_reason,task_count,accs_seen_per_task,acc_matrix_taskwise,use_diversity_buffer,use_kd,use_proto_align,gan_train_on_real_buffer,use_wgan_gp,use_projection_critic,main_method_variant,classifier_backbone,clf_optimizer,scaler_mode,buffer_update_mode,result_validity,paper_use_category,validity_reason,mean_acc_seen,min_acc_seen,final_taskwise_average_accuracy,forgetting,backward_transfer,bwt,precision_macro,precision_weighted,recall_macro,recall_weighted,macro_f1,weighted_f1,balanced_accuracy,old_class_accuracy,new_class_accuracy,plasticity_stability_gap,memory_MB,replay_memory_MB,generated_replay_MB,real_buffer_MB,model_memory_MB,gpu_peak_memory_MB,mmd_real_generated,wasserstein_real_generated,feature_center_l2,elapsed_minutes
az_class,wgan_projection_generated_only,ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only,45,5acfeab50caf4cea,ablation,100,result/final-run/AZ-Class/ablation/wgan_projection_generated_only/ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only_results.json,result/final-run/AZ-Class/ablation/wgan_projection_generated_only/ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only_results.json,1,run,az,,11,"[0.863566017756781, 0.4637908870161406, 0.3651460719853589, 0.34563183555145605, 0.2552741409867932, 0.2713888753473407, 0.2998642533936652, 0.20565762362637363, 0.17509586276488395, 0.14199659026330744, 0.19002766203298435]","[[0.863566, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.392523, 0.971014, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.273845, 0.75942, 0.952064, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.262605, 0.663768, 0.629827, 0.950588, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.088784, 0.366957, 0.364847, 0.672941, 0.943364, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.100269, 0.377971, 0.190413, 0.512941, 0.191526, 0.953011, -1.0, -1.0, -1.0, -1.0, -1.0], [0.09139, 0.387246, 0.153129, 0.576471, 0.277129, 0.746195, 0.996219, -1.0, -1.0, -1.0, -1.0], [0.036491, 0.328696, 0.099867, 0.345882, 0.049287, 0.297154, 0.903592, 0.926421, -1.0, -1.0, -1.0], [0.048139, 0.125797, 0.030626, 0.223529, 0.003026, 0.120781, 0.678009, 0.522575, 0.905341, -1.0, -1.0], [0.032907, 0.295652, 0.0, 0.157647, 0.002162, 0.012244, 0.42029, 0.211538, 0.162948, 0.965432, -1.0], [0.01792, 0.315362, 0.0, 0.148235, 0.016861, 0.056916, 0.733459, 0.196488, 0.207573, 0.412346, 0.931146]]",False,False,False,False,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.3252218018840986,0.14199659026330744,0.27602786452772643,0.7321861256580009,-0.7321861256580009,-0.7321861256580009,0.30739576364682564,0.350082792824443,0.1990093251314783,0.19002766203298435,0.15687115013207753,0.15037266843179156,0.1990093251314783,0.12926690661110057,0.9311460258780037,0.801879119266903,451.2638931274414,93.11676025390625,93.11676025390625,0.0,358.14713287353516,2933.87841796875,0.12108635902404785,0.36166974902153015,5.536652088165283,11.62612005074819
az_class,wgan_projection_generated_only,ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only,46,991e1fcabaa489fc,ablation,100,result/final-run/AZ-Class/ablation/wgan_projection_generated_only/ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only_results.json,result/final-run/AZ-Class/ablation/wgan_projection_generated_only/ahr_malcl_v15_1_final_ablation_critic5_az_k100_wgan_projection_generated_only_results.json,1,run,az,,11,"[0.8372407574391344, 0.3347400405131668, 0.29475368235229216, 0.24212064287205176, 0.17986218534664605, 0.18599332144000733, 0.15346959807626245, 0.14907920469361147, 0.17463910639403274, 0.12846255312912208, 0.1314121642914668]","[[0.837241, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.250612, 0.916296, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.259565, 0.430543, 0.974648, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.16701, 0.361532, 0.771831, 0.926712, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.0599, 0.077026, 0.692958, 0.375121, 0.967727, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.063313, 0.051647, 0.704225, 0.477338, 0.786999, 0.975379, -1.0, -1.0, -1.0, -1.0, -1.0], [0.07671, 0.044078, 0.571831, 0.075217, 0.250807, 0.327652, 0.901191, -1.0, -1.0, -1.0, -1.0], [0.029499, 0.071238, 0.340845, 0.07811, 0.23882, 0.590909, 0.53679, 0.98965, -1.0, -1.0, -1.0], [0.034587, 0.050757, 0.276056, 0.11379, 0.053481, 0.450758, 0.299229, 0.603503, 0.957137, -1.0, -1.0], [0.017068, 0.034283, 0.284507, 0.054002, 0.039189, 0.333333, 0.207428, 0.552548, 0.59176, 0.968116, -1.0], [0.02718, 0.034728, 0.233803, 0.025072, 0.023513, 0.348485, 0.250876, 0.521497, 0.21057, 0.542029, 0.949487]]",False,False,False,False,True,True,,mlp,adamw,incremental,strict,valid_ablation,ablation_table,controlled ablation result under final ablation folders,0.255615750595254,0.12846255312912208,0.2879309646482874,0.7196342012938275,-0.7196342012938275,-0.7196342012938275,0.38258244194640456,0.4752818112811167,0.21408937236534908,0.1314121642914668,0.1823843400613519,0.1218708380613364,0.21408937236534908,0.09343397332551663,0.9494869771112865,0.8560530037857699,451.2638931274414,93.11676025390625,93.11676025390625,0.0,358.14713287353516,2933.87841796875,0.13089871406555176,0.3439638614654541,5.555436611175537,11.402546000480651
az_class,hybrid_random_buffer,ahr_malcl_hr_hybrid_random_buffer_az_k200,42,57184a79aac643f7,final_best_performance,200,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json;result/final-run/AZ-Class/best-performance setting/K=200/seed=42/full-result.json,2,run,az,,11,"[0.8336699745323615, 0.8066105678113865, 0.8096798416274148, 0.7829111355863428, 0.7646184594885461, 0.752502406159769, 0.7325850548106739, 0.7202759050699505, 0.7193117814983412, 0.7279300549673516, 0.6942820126755138]","[[0.83367, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.780978, 0.968404, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.784228, 0.89357, 0.904664, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.748485, 0.914634, 0.89369, 0.780169, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.743304, 0.916297, 0.853909, 0.748655, 0.71176, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.718187, 0.925721, 0.811385, 0.726364, 0.693634, 0.905288, -1.0, -1.0, -1.0, -1.0, -1.0], [0.699745, 0.908537, 0.828532, 0.717909, 0.629973, 0.890292, 0.7265, -1.0, -1.0, -1.0, -1.0], [0.702907, 0.884701, 0.73594, 0.697156, 0.625111, 0.888713, 0.571091, 0.812952, -1.0, -1.0, -1.0], [0.691578, 0.912971, 0.741427, 0.704842, 0.618921, 0.885556, 0.604157, 0.782562, 0.938697, -1.0, -1.0], [0.693335, 0.905765, 0.756516, 0.706764, 0.636605, 0.897395, 0.56495, 0.747106, 0.938697, 0.994093, -1.0], [0.687099, 0.90133, 0.739369, 0.622214, 0.608753, 0.889503, 0.544639, 0.724313, 0.877395, 0.994093, 0.423554]]",False,False,False,True,True,True,hybrid_random_buffer,mlp,adamw,incremental,strict,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,0.7585797449297865,0.6942820126755138,0.7283873519348618,0.0987489132704327,-0.0987489132704327,-0.0987489132704327,0.6195539179638596,0.750292369029432,0.8285756341837501,0.6942820126755138,0.6638206944923604,0.7015385505460221,0.8285756341837501,0.708783709005054,0.42355371900826444,-0.2852299899967896,637.1435699462891,278.9964370727539,93.11676025390625,185.87967681884766,358.14713287353516,3146.4208984375,0.001564621925354004,0.04029746353626251,0.5492575764656067,22.81222138007482
az_class,hybrid_random_buffer,ahr_malcl_hr_hybrid_random_buffer_az_k200,43,49b4669f01655cf6,final_best_performance,200,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json;result/final-run/AZ-Class/best-performance setting/K=200/seed=43/full-result.json,2,run,az,,11,"[0.842184652127459, 0.793469752879347, 0.760228703315149, 0.7530611249329235, 0.7453679426673658, 0.7444415829684952, 0.7344500364977525, 0.7274898056647441, 0.7166822329190315, 0.7109689730723019, 0.7139605728491893]","[[0.842185, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.791968, 0.80557, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.772484, 0.72, 0.662139, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.745082, 0.743797, 0.642615, 0.944948, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.737226, 0.716962, 0.614601, 0.89338, 0.798742, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.73446, 0.705823, 0.634126, 0.896167, 0.777358, 0.910628, -1.0, -1.0, -1.0, -1.0, -1.0], [0.717302, 0.698734, 0.597623, 0.894077, 0.7174, 0.913043, 0.823142, -1.0, -1.0, -1.0, -1.0], [0.720005, 0.69519, 0.578098, 0.860627, 0.679665, 0.879227, 0.813988, 0.713087, -1.0, -1.0, -1.0], [0.715103, 0.682532, 0.601868, 0.876655, 0.666247, 0.903382, 0.786525, 0.607383, 0.685575, -1.0, -1.0], [0.705675, 0.672911, 0.567063, 0.878049, 0.671279, 0.896135, 0.789454, 0.622483, 0.557536, 0.913043, -1.0], [0.705047, 0.667848, 0.578947, 0.861324, 0.695178, 0.886473, 0.787624, 0.614933, 0.570502, 0.954348, 0.900383]]",False,False,False,True,True,True,hybrid_random_buffer,mlp,adamw,incremental,strict,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,0.7493004890812508,0.7109689730723019,0.747509802495242,0.07792499551134209,-0.07768344961762229,-0.07768344961762229,0.6294217424804692,0.7616662997613601,0.8351603147915406,0.7139605728491893,0.6781164512983427,0.7202082334337633,0.8351603147915406,0.7122411477842957,0.9003831417624522,0.18814199397815645,637.1435699462891,278.9964370727539,93.11676025390625,185.87967681884766,358.14713287353516,3085.27294921875,0.0011682510375976562,0.036060113459825516,0.4745286703109741,22.245619412263235
az_class,hybrid_random_buffer,ahr_malcl_hr_hybrid_random_buffer_az_k200,44,80bedf77e9011419,final_best_performance,200,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json;result/final-run/AZ-Class/best-performance setting/K=200/seed=44/full-result.json,2,run,az,,11,"[0.8559395515917255, 0.8178680319852729, 0.8043725926327782, 0.7960733964585673, 0.7727598224089368, 0.7607141165885306, 0.7542405143606447, 0.7288725352957645, 0.7204338698390483, 0.7148469349936996, 0.7132952834483001]","[[0.85594, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.811346, 0.902991, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.793695, 0.820534, 0.949524, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.782733, 0.8173, 0.931429, 0.976923, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.763223, 0.806791, 0.828571, 0.980769, 0.772405, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.749226, 0.801132, 0.800952, 0.969231, 0.764862, 0.935294, -1.0, -1.0, -1.0, -1.0, -1.0], [0.75096, 0.771221, 0.867619, 0.984615, 0.689885, 0.923529, 0.742076, -1.0, -1.0, -1.0, -1.0], [0.73783, 0.763945, 0.86, 0.984615, 0.705856, 0.917647, 0.751981, 0.412628, -1.0, -1.0, -1.0], [0.730212, 0.754244, 0.771429, 0.953846, 0.704525, 0.917647, 0.722266, 0.400881, 0.885953, -1.0, -1.0], [0.727611, 0.755861, 0.787619, 0.973077, 0.682786, 0.917647, 0.732171, 0.339207, 0.840056, 0.726984, -1.0], [0.721417, 0.734842, 0.811429, 0.969231, 0.678793, 0.911765, 0.719493, 0.347283, 0.845619, 0.688095, 0.79962]]",False,False,False,True,True,True,hybrid_random_buffer,mlp,adamw,incremental,strict,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,0.767219695418479,0.7132952834483001,0.7479624265449896,0.07503477328453761,-0.07327505123163013,-0.07327505123163013,0.6304056276932389,0.7525087184146384,0.8337593429685971,0.7132952834483001,0.6793185301303976,0.7143605075477201,0.8337593429685971,0.7082499444073826,0.7996195307545974,0.0913695863472147,637.1435699462891,278.9964370727539,93.11676025390625,185.87967681884766,358.14713287353516,3064.880859375,0.0008014440536499023,0.03396877273917198,0.37692558765411377,22.356318966547647
az_class,hybrid_random_buffer,ahr_malcl_hr_hybrid_random_buffer_az_k200,45,8695a18d8f5c3e78,final_best_performance,200,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json;result/final-run/AZ-Class/best-performance setting/K=200/seed=45/full-result.json,2,run,az,,11,"[0.8645434552415086, 0.8188115983430938, 0.8077679116111978, 0.8003689550665437, 0.7778285975644618, 0.7680982791400576, 0.7691402714932126, 0.7467805631868132, 0.7338446014127145, 0.7116878196628149, 0.7163766238313667]","[[0.864543, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.805816, 0.911304, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.790095, 0.876522, 0.938748, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.778692, 0.873043, 0.917443, 0.924706, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.754908, 0.834783, 0.917443, 0.952941, 0.779507, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.7545, 0.843478, 0.89747, 0.934118, 0.683528, 0.789543, -1.0, -1.0, -1.0, -1.0, -1.0], [0.745703, 0.833043, 0.901465, 0.948235, 0.623, 0.767042, 0.987398, -1.0, -1.0, -1.0, -1.0], [0.736906, 0.84, 0.876165, 0.941176, 0.524859, 0.746525, 0.989918, 0.670569, -1.0, -1.0, -1.0], [0.73992, 0.831884, 0.910786, 0.908235, 0.626459, 0.720715, 0.986137, 0.641304, 0.427992, -1.0, -1.0], [0.719964, 0.824348, 0.888149, 0.924706, 0.570687, 0.719722, 0.977946, 0.581104, 0.350237, 0.74321, -1.0], [0.722571, 0.824928, 0.87217, 0.941176, 0.629053, 0.674057, 0.977946, 0.574415, 0.380663, 0.652469, 0.812847]]",False,False,False,True,True,True,hybrid_random_buffer,mlp,adamw,incremental,strict,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,0.7741135160503443,0.7116878196628149,0.732935822905786,0.08188287351640702,-0.07880729621554339,-0.07880729621554339,0.6313917102100273,0.762151291551344,0.8444721903431223,0.7163766238313667,0.6818523765079041,0.717470098004549,0.8444721903431223,0.7084675127865125,0.8128465804066544,0.10437906762014182,637.1435699462891,278.9964370727539,93.11676025390625,185.87967681884766,358.14713287353516,2927.31591796875,0.002162456512451172,0.04646281525492668,0.6582555174827576,22.226526975631714
az_class,hybrid_random_buffer,ahr_malcl_hr_hybrid_random_buffer_az_k200,46,9ce8d1a5fef303f8,final_best_performance,200,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json,result/final-run/AZ-Class/best-performance setting/K=200/ahr_malcl_hr_hybrid_random_buffer_az_k200_results.json;result/final-run/AZ-Class/best-performance setting/K=200/seed=46/full-result.json,2,run,az,,11,"[0.8371119412598222, 0.7588903893765474, 0.7454625696474871, 0.7463994990607389, 0.735855247738246, 0.7231142216732995, 0.7143163861216077, 0.7274282920469362, 0.7192266300515827, 0.711014216620255, 0.709688714590847]","[[0.837112, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.763171, 0.729297, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.762527, 0.594835, 0.952113, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.75409, 0.616652, 0.929577, 0.849566, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.723432, 0.606411, 0.921127, 0.864031, 0.86722, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.714543, 0.560997, 0.940845, 0.8081, 0.84509, 0.850379, -1.0, -1.0, -1.0, -1.0, -1.0], [0.716025, 0.516028, 0.943662, 0.847637, 0.768557, 0.871212, 0.713385, -1.0, -1.0, -1.0, -1.0], [0.71377, 0.555654, 0.943662, 0.857281, 0.807284, 0.909091, 0.647512, 0.911624, -1.0, -1.0, -1.0], [0.707265, 0.532947, 0.901408, 0.821601, 0.742739, 0.820076, 0.622285, 0.917994, 0.809821, -1.0, -1.0], [0.70018, 0.495548, 0.912676, 0.816779, 0.7787, 0.854167, 0.609671, 0.882166, 0.756554, 0.910145, -1.0], [0.707201, 0.520481, 0.901408, 0.803279, 0.762102, 0.839015, 0.606167, 0.915605, 0.680816, 0.892754, 0.719021]]",False,False,False,True,True,True,hybrid_random_buffer,mlp,adamw,incremental,strict,valid_main_hr,main_final_table,official best-performance simplified AHR-MalCL-HR result,0.7389552825624882,0.709688714590847,0.7588953437104986,0.08813796965069597,-0.08018333462288778,-0.08018333462288778,0.6193500918676882,0.7553309966101881,0.8318227327030238,0.709688714590847,0.6708928095771715,0.7125520764828012,0.8318227327030238,0.7092554594753041,0.7190213101815311,0.009765850706227042,637.1435699462891,278.9964370727539,93.11676025390625,185.87967681884766,358.14713287353516,3105.71044921875,0.0009666681289672852,0.03463449701666832,0.41414371132850647,22.134082845846812
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_paper_critic5_az_k100,42,0939296008275640,final_memory_efficient,100,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json;result/final-run/AZ-Class/memory-efficient setting/seed=42/full-result.json,2,run,az,,11,"[0.8318257662246421, 0.8054734288530059, 0.7719298245614035, 0.7277259289316561, 0.6783682673089735, 0.6607314725697786, 0.6493427086517884, 0.6293986984139356, 0.616966283465782, 0.6179953517541594, 0.5669666304842607]","[[0.831826, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.781857, 0.954545, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.72495, 0.965632, 0.899177, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.673751, 0.865299, 0.877915, 0.784397, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.615087, 0.912971, 0.722908, 0.696387, 0.760389, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.585404, 0.912417, 0.685871, 0.662183, 0.683466, 0.906867, -1.0, -1.0, -1.0, -1.0, -1.0], [0.566172, 0.912417, 0.718793, 0.631437, 0.542882, 0.901342, 0.809636, -1.0, -1.0, -1.0, -1.0], [0.552999, 0.843681, 0.509602, 0.59339, 0.507073, 0.893449, 0.681625, 0.840449, -1.0, -1.0, -1.0], [0.539914, 0.847561, 0.549383, 0.585319, 0.504863, 0.940805, 0.615494, 0.765919, 0.911877, -1.0, -1.0], [0.542549, 0.845898, 0.541152, 0.559954, 0.526525, 0.91397, 0.572981, 0.65919, 0.927203, 0.992405, -1.0], [0.533767, 0.840909, 0.52332, 0.460415, 0.464633, 0.505919, 0.565895, 0.617221, 0.739464, 0.996624, 0.458678]]",True,True,True,True,True,True,,mlp,adamw,incremental,strict,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,0.6869749419290351,0.5669666304842607,0.609713202176583,0.25037508489089455,-0.24434002666563986,-0.24434002666563986,0.5333059476608202,0.6527238338459521,0.7398779150456168,0.5669666304842607,0.5615306675351337,0.5638407631103735,0.7398779150456168,0.5727671819087321,0.45867768595041325,-0.11408949595831885,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,6560.6630859375,0.010082840919494629,0.06559665501117706,0.9621182680130005,13.565749005476635
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_paper_critic5_az_k100,43,ec1d834d4c0bfa09,final_memory_efficient,100,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json;result/final-run/AZ-Class/memory-efficient setting/seed=43/full-result.json,2,run,az,,11,"[0.8418704041229338, 0.7954825002795483, 0.7535144775493076, 0.7027172057173521, 0.686418458311484, 0.6669241995021031, 0.6541933996695993, 0.6400205723522281, 0.6321215604569294, 0.6090889815534667, 0.5980251409363073]","[[0.84187, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.790648, 0.83443, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.759035, 0.739241, 0.702886, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.693105, 0.65519, 0.616299, 0.945645, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.672176, 0.557468, 0.564516, 0.929617, 0.802096, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.651499, 0.549367, 0.5382, 0.950523, 0.72327, 0.879227, -1.0, -1.0, -1.0, -1.0, -1.0], [0.631701, 0.543291, 0.53056, 0.92892, 0.576939, 0.884058, 0.80703, -1.0, -1.0, -1.0, -1.0], [0.624725, 0.553418, 0.478778, 0.931707, 0.486792, 0.869565, 0.781033, 0.699664, -1.0, -1.0, -1.0], [0.623028, 0.558987, 0.432937, 0.918467, 0.506918, 0.857488, 0.721347, 0.621644, 0.773096, -1.0, -1.0], [0.604927, 0.533165, 0.403226, 0.938676, 0.514046, 0.857488, 0.690223, 0.407718, 0.568882, 0.941304, -1.0], [0.601471, 0.545823, 0.417657, 0.867596, 0.436897, 0.855072, 0.670084, 0.401007, 0.505673, 0.958696, 0.908046]]",True,True,True,True,True,True,,mlp,adamw,incremental,strict,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,0.6891251727682963,0.5980251409363073,0.6516382942507716,0.1976983620298549,-0.19672746536436653,-0.19672746536436653,0.5352296559095595,0.6719627270401609,0.7568920873172378,0.5980251409363073,0.5705919234886009,0.5995244034620245,0.7568920873172378,0.5951657360944236,0.9080459770114943,0.3128802409170707,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,4387.4970703125,0.0023298263549804688,0.04212199151515961,0.592022716999054,14.244983406861623
az_class,hybrid_random_buffer,ahr_malcl_v15_1_final_paper_critic5_az_k100,44,0ceab2d4a153e96a,final_memory_efficient,100,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json,result/final-run/AZ-Class/memory-efficient setting/ahr_malcl_v15_1_final_paper_critic5_az_k100_results.json;result/final-run/AZ-Class/memory-efficient setting/seed=44/full-result.json,2,run,az,,11,"[0.8571163136380527, 0.8034861646436173, 0.7713882710356426, 0.7529021558872305, 0.7092662433761397, 0.6762797745891935, 0.6663423713040904, 0.6156061272647282, 0.6149988336832284, 0.6048106144837299, 0.5984453237158164]","[[0.857116, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.797907, 0.876314, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.755667, 0.818917, 0.957143, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.734423, 0.811641, 0.91619, 0.961538, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.690945, 0.586095, 0.807619, 0.961538, 0.833185, -1.0, -1.0, -1.0, -1.0, -1.0, -1.0], [0.663074, 0.65481, 0.693333, 0.957692, 0.726708, 0.882353, -1.0, -1.0, -1.0, -1.0, -1.0], [0.62963, 0.691188, 0.773333, 0.961538, 0.700089, 0.876471, 0.76981, -1.0, -1.0, -1.0, -1.0], [0.587018, 0.673403, 0.66, 0.965385, 0.696539, 0.876471, 0.699287, 0.479442, -1.0, -1.0, -1.0], [0.604236, 0.600647, 0.738095, 0.865385, 0.6748, 0.9, 0.619651, 0.325991, 0.887344, -1.0, -1.0], [0.598662, 0.590946, 0.689524, 0.969231, 0.640639, 0.894118, 0.591521, 0.304699, 0.845619, 0.661905, -1.0], [0.586833, 0.628941, 0.641905, 0.969231, 0.628217, 0.841176, 0.572504, 0.299559, 0.833102, 0.484921, 0.818009]]",True,True,True,True,True,True,,mlp,adamw,incremental,strict,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,0.6973311085110429,0.5984453237158164,0.6640360563448693,0.17051014253375368,-0.16797620588217,-0.16797620588217,0.5309820868357141,0.6585908042480059,0.7660353388261312,0.5984453237158164,0.5702784390140186,0.5916797035102963,0.7660353388261312,0.5856126306426507,0.818008877615726,0.23239624697307537,544.3806533813477,186.2335205078125,93.11676025390625,93.11676025390625,358.14713287353516,4613.52197265625,0.0028738975524902344,0.04586309939622879,0.6350545883178711,14.166536422570546
