dataset,method,setting_type,k,result_validity,paper_use_category,validity_reason,metric,n,mean,std,se,ci95_low,ci95_high,median,min,max,seeds
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,min_acc_seen,5,0.5912888677901733,0.03354024713288828,0.014999654514256121,0.5496431504344089,0.6329345851459377,0.6028661286494185,0.532281034892001,0.6139330643247093,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,final_taskwise_average_accuracy,5,0.6697631137571873,0.009838270974479158,0.004399808535999699,0.6575472868836035,0.6819789406307711,0.6659568497817971,0.6583439203456612,0.6815816821529336,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,forgetting,5,0.2501721441995022,0.00597286932572532,0.00267114836660903,0.24275584739177344,0.2575884410072309,0.2519495907883075,0.2436725509570944,0.2567016611406789,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,macro_f1,5,0.5139462059280508,0.015592314624288062,0.006973095085294439,0.49458579021040633,0.5333066216456954,0.5169465657693499,0.4896782022641048,0.5275237797107645,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,weighted_f1,5,0.5866726336916724,0.027970205705007693,0.012508656260209925,0.5519430362454109,0.621402231137934,0.595281054836249,0.5396642051041759,0.610983127465945,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,balanced_accuracy,5,0.6254004457288228,0.01540364674694199,0.0068887202455111575,0.6062742921220964,0.6445265993355492,0.6199082373223442,0.6116437395902189,0.6517752953821797,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,old_class_accuracy,5,0.5790006330548267,0.0319383443823452,0.014283261825544478,0.5393439406730353,0.6186573254366182,0.5944236849669445,0.5253151100987092,0.6048991530071294,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,new_class_accuracy,5,0.867884285482306,0.05741549955953522,0.025676991995445996,0.796593526740347,0.939175044224265,0.8640740740740741,0.8044295862933556,0.9501133786848072,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,plasticity_stability_gap,5,0.28888365242747926,0.04910612000333005,0.021960924487741635,0.22791035112787064,0.3498569537270879,0.2985995807883037,0.210005901326411,0.3452142256776779,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,mmd_real_generated,5,0.007911396026611301,0.0023663554702551496,0.0010582663380837992,0.004973177632242943,0.010849614420979658,0.0071108341217041,0.0056008100509643,0.0114530324935913,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,wasserstein_real_generated,5,0.0640190295875072,0.006040306043319742,0.0027013069835531466,0.05651899903538445,0.07151906013962996,0.0601630918681621,0.0596444644033908,0.0733982473611831,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,memory_MB,5,463.66902923583984,0.0,0.0,463.66902923583984,463.66902923583984,463.66902923583984,463.66902923583984,463.66902923583984,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,gpu_peak_memory_MB,5,4796.26064453125,1091.3568836487436,488.0696359101839,3441.162092912751,6151.35919614975,4276.9140625,4276.9140625,6746.03515625,"42,43,44,45,46"
ember,hybrid_random_buffer,final_memory_efficient,25,legacy_or_config_mismatch,supplementary_only,memory-efficient file uses full-complexity flags; not the final simplified AHR-MalCL-HR method,elapsed_minutes,5,13.36003339926402,0.32954485143327844,0.1473769378879759,12.950849421445911,13.76921737708213,13.553023966153464,12.983105615774791,13.64518310626348,"42,43,44,45,46"
