dataset,setting_type,k,metric,comparison_family,comparison_label,method_a,method_b,n_pairs,seeds,mean_a,mean_b,mean_difference_a_minus_b,percent_improvement,ci95_low_difference,ci95_high_difference,cohens_dz
ember,ablation,25,mean_acc_seen,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.7950161615475182,0.3984198502762747,0.39659631127124345,99.5423071908273,0.37284215699401435,0.42035046554847255,20.730662762343528
ember,ablation,25,final_taskwise_average_accuracy,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.7427515336287188,0.2185216109468519,0.5242299226818669,239.8984340314828,0.45587833859113985,0.5925815067725939,9.52307734245364
ember,ablation,25,forgetting,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.182218153266521,0.807487140399382,-0.6252689871328609,77.43392505589671,-0.7049631399060015,-0.5455748343597204,-9.741919118285296
ember,ablation,25,macro_f1,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.6739005211289539,0.0747682385419135,0.5991322825870404,801.3192423293207,0.5761923832357478,0.622072181938333,32.429130313863105
ember,ablation,25,balanced_accuracy,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.7350179007049255,0.11723816742890825,0.6177797332760171,526.9442083787527,0.5895525509922619,0.6460069155597723,27.175041628941024
ember,ablation,25,old_class_accuracy,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.722469548433991,0.16132737461186963,0.5611421738221214,347.8282437634335,0.46132543225848166,0.6609589153857611,6.980292325656642
ember,ablation,25,new_class_accuracy,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.8734504933973815,0.9510704977686067,-0.07762000437122538,-8.16133026451106,-0.1347849255030365,-0.020455083239414265,-1.6859634030796724
ember,ablation,25,mmd_real_generated,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.0024696588516235,0.07439270019531244,-0.07192304134368895,96.68024033925427,-0.08698796972646222,-0.056858112960915676,-5.927957226792977
ember,ablation,25,wasserstein_real_generated,main_ablation_reference,hybrid_random_buffer vs malcl_like,hybrid_random_buffer,malcl_like,5,"42,43,44,45,46",0.05407281219959255,0.2731465309858322,-0.21907371878623966,80.20373460192425,-0.26058454793825264,-0.17756288963422667,-6.552891260576002
ember,ablation,25,mean_acc_seen,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7950161615475182,0.472794215530649,0.32222194601686915,68.1526836480471,0.2602954379707606,0.3841484540629777,6.4607452030462875
ember,ablation,25,final_taskwise_average_accuracy,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7427515336287188,0.4204770222965541,0.3222745113321646,76.64497564503559,0.26252900230358117,0.38202002036074806,6.697685981190936
ember,ablation,25,forgetting,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.182218153266521,0.583958244686044,-0.401740091419523,68.79603037979406,-0.46484398071263644,-0.33863620212640955,-7.904840949401641
ember,ablation,25,macro_f1,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.6739005211289539,0.2521061515874576,0.4217943695414963,167.30824174084964,0.3878914724671903,0.4556972666158023,15.447850434635788
ember,ablation,25,balanced_accuracy,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7350179007049255,0.29176968850515206,0.4432482121997733,151.91715577814264,0.41098555385160185,0.4755108705479447,17.05889643119983
ember,ablation,25,old_class_accuracy,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.722469548433991,0.20454507997331134,0.5179244684606796,253.20798159909663,0.4827644446870085,0.5530844922343507,18.290322282376
ember,ablation,25,new_class_accuracy,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.8734504933973815,0.9446125601107338,-0.07116206671335235,-7.53346607047129,-0.12192121354481311,-0.020402919881891572,-1.740757711494443
ember,ablation,25,mmd_real_generated,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.0024696588516235,0.08015568256378171,-0.0776860237121582,96.91892231139279,-0.09676765338311498,-0.05860439404120142,-5.055120577767409
ember,ablation,25,wasserstein_real_generated,main_ablation_reference,hybrid_random_buffer vs wgan_projection_generated_only,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.05407281219959255,0.27074389457702636,-0.21667108237743382,80.02805851483056,-0.2380304076484232,-0.19531175710644444,-12.59556090965601
ember,ablation,25,mean_acc_seen,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7950161615475182,0.7085969019845854,0.0864192595629328,12.19582802590531,0.0753408986075126,0.09749762051835299,9.685880770857235
ember,ablation,25,final_taskwise_average_accuracy,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7427515336287188,0.5937646114215213,0.1489869222071975,25.09191678677357,0.12538375150201161,0.1725900929123834,7.837578256688085
ember,ablation,25,forgetting,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.182218153266521,0.2937822241939362,-0.11156407092741523,37.97509234383349,-0.13617817338585478,-0.0869499684689757,-5.627874938666555
ember,ablation,25,macro_f1,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.6739005211289539,0.4746924520552017,0.19920806907375216,41.96571237045632,0.17938051710631747,0.21903562104118685,12.475039174115917
ember,ablation,25,balanced_accuracy,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7350179007049255,0.5865184265959572,0.14849947410896824,25.318807964965618,0.12162834207063147,0.175370606147305,6.861878780925033
ember,ablation,25,old_class_accuracy,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.722469548433991,0.5421988656184155,0.1802706828155755,33.24807450675212,0.15049003623114487,0.21005132940000615,7.51614361861208
ember,ablation,25,new_class_accuracy,main_ablation_reference,hybrid_random_buffer vs real_buffer_only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.8734504933973815,0.8167844990538272,0.05666599434355424,6.937692183090741,0.04182965752843815,0.07150233115867033,4.742418966056539
ember,ablation,25,mean_acc_seen,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.7950161615475182,0.718681720079553,0.07633444146796516,10.62145304871752,0.05999426061275665,0.09267462232317367,5.800531134485745
ember,ablation,25,final_taskwise_average_accuracy,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.7427515336287188,0.6345988928008197,0.10815264082789913,17.04267720206136,0.08789298809031054,0.12841229356548772,6.628407809651764
ember,ablation,25,forgetting,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.182218153266521,0.28168899130508473,-0.09947083803856374,35.312291608453855,-0.12315078375274933,-0.07579089232437815,-5.215778784055793
ember,ablation,25,macro_f1,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.6739005211289539,0.49038962956426735,0.18351089156468653,37.42144623403722,0.15631382818918743,0.21070795494018563,8.37806877118271
ember,ablation,25,balanced_accuracy,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.7350179007049255,0.5982076575265214,0.13681024317840404,22.8700253928693,0.1166752809375857,0.15694520541922238,8.436685974794376
ember,ablation,25,old_class_accuracy,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.722469548433991,0.5576132605649706,0.16485628786902035,29.564628305644835,0.10573195296337592,0.22398062277466477,3.4621297279901717
ember,ablation,25,new_class_accuracy,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.8734504933973815,0.866575685869663,0.006874807527718496,0.7933303045329626,-0.010549086933423686,0.02429870198886068,0.48991349326554123
ember,ablation,25,mmd_real_generated,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.0024696588516235,0.00428323745727534,-0.0018135786056518402,42.34130429942346,-0.004274557494497232,0.000647400283193552,-0.915024209576607
ember,ablation,25,wasserstein_real_generated,main_ablation_reference,hybrid_random_buffer vs hybrid_diversity_buffer,hybrid_random_buffer,hybrid_diversity_buffer,5,"42,43,44,45,46",0.05407281219959255,0.06771042048931117,-0.01363760828971862,20.14107753454502,-0.021838503032724874,-0.005436713546712364,-2.0648146044539355
ember,ablation,25,mean_acc_seen,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.7950161615475182,0.7387449006386222,0.056271260908896024,7.617143733953524,0.03317362161203963,0.07936890020575242,3.024984411009326
ember,ablation,25,final_taskwise_average_accuracy,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.7427515336287188,0.6715352292715236,0.07121630435719513,10.60499900123633,0.05157645638680803,0.09085615232758223,4.502413732467817
ember,ablation,25,forgetting,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.182218153266521,0.2499981636825796,-0.06778001041605863,27.112203312868438,-0.09252634027231009,-0.04303368055980718,-3.4009083052061353
ember,ablation,25,macro_f1,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.6739005211289539,0.5185754908134772,0.1553250303154767,29.952250553110794,0.1357435113557995,0.1749065492751539,9.849159228136557
ember,ablation,25,balanced_accuracy,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.7350179007049255,0.6313624496326167,0.10365545107230874,16.417740892355067,0.09058960275205429,0.11672129939256319,9.850507878201896
ember,ablation,25,old_class_accuracy,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.722469548433991,0.5849949412754741,0.1374746071585169,23.50013606250658,0.08369736821257662,0.19125184610445717,3.1741546000070735
ember,ablation,25,new_class_accuracy,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.8734504933973815,0.8682005766886467,0.005249916708734736,0.6046893828103824,-0.013817702787018485,0.024317536204487955,0.3418692392228701
ember,ablation,25,mmd_real_generated,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.0024696588516235,0.00873181819915764,-0.006262159347534139,71.71655667473988,-0.010880657685015525,-0.001643661010052754,-1.6835553993267305
ember,ablation,25,wasserstein_real_generated,main_ablation_reference,hybrid_random_buffer vs plus_kd,hybrid_random_buffer,plus_kd,5,"42,43,44,45,46",0.05407281219959255,0.06835490614175792,-0.014282093942165378,20.89402904386472,-0.029755320629465294,0.0011911327451345401,-1.1460804023188091
ember,ablation,25,mean_acc_seen,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.472794215530649,0.13344268195599973,0.33935153357464926,254.30509084532952,0.2810650563917707,0.3976380107575278,7.229131049605637
ember,ablation,25,final_taskwise_average_accuracy,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.4204770222965541,0.08893191606311421,0.3315451062334399,372.80778477565383,0.27123397678466743,0.3918562356822124,6.825732264562714
ember,ablation,25,forgetting,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.583958244686044,0.9666489275647067,-0.3826906828786626,39.5894178295714,-0.4471123509992713,-0.31826901475805386,-7.375984777184605
ember,ablation,25,macro_f1,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.2521061515874576,0.00708921020129228,0.24501694138616528,3456.195181538017,0.2066153637818442,0.28341851899048637,7.922297312987745
ember,ablation,25,balanced_accuracy,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.29176968850515206,0.048795257052913724,0.24297443145223835,497.94682132477783,0.20799570260282246,0.27795316030165423,8.625030524038344
ember,ablation,25,old_class_accuracy,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.20454507997331134,0.0,0.20454507997331134,,0.16178989171471725,0.24730026823190543,5.940244264075236
ember,ablation,25,new_class_accuracy,component_effect,Generated replay effect,wgan_projection_generated_only,classifier_real_only,5,"42,43,44,45,46",0.9446125601107338,0.9782510766942568,-0.033638516583523015,-3.438638339882596,-0.0732013966030543,0.005924363436008273,-1.0557303961218454
ember,ablation,25,mean_acc_seen,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7950161615475182,0.472794215530649,0.32222194601686915,68.1526836480471,0.2602954379707606,0.3841484540629777,6.4607452030462875
ember,ablation,25,final_taskwise_average_accuracy,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7427515336287188,0.4204770222965541,0.3222745113321646,76.64497564503559,0.26252900230358117,0.38202002036074806,6.697685981190936
ember,ablation,25,forgetting,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.182218153266521,0.583958244686044,-0.401740091419523,68.79603037979406,-0.46484398071263644,-0.33863620212640955,-7.904840949401641
ember,ablation,25,macro_f1,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.6739005211289539,0.2521061515874576,0.4217943695414963,167.30824174084964,0.3878914724671903,0.4556972666158023,15.447850434635788
ember,ablation,25,balanced_accuracy,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.7350179007049255,0.29176968850515206,0.4432482121997733,151.91715577814264,0.41098555385160185,0.4755108705479447,17.05889643119983
ember,ablation,25,old_class_accuracy,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.722469548433991,0.20454507997331134,0.5179244684606796,253.20798159909663,0.4827644446870085,0.5530844922343507,18.290322282376
ember,ablation,25,new_class_accuracy,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.8734504933973815,0.9446125601107338,-0.07116206671335235,-7.53346607047129,-0.12192121354481311,-0.020402919881891572,-1.740757711494443
ember,ablation,25,mmd_real_generated,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.0024696588516235,0.08015568256378171,-0.0776860237121582,96.91892231139279,-0.09676765338311498,-0.05860439404120142,-5.055120577767409
ember,ablation,25,wasserstein_real_generated,component_effect,Real anchoring effect,hybrid_random_buffer,wgan_projection_generated_only,5,"42,43,44,45,46",0.05407281219959255,0.27074389457702636,-0.21667108237743382,80.02805851483056,-0.2380304076484232,-0.19531175710644444,-12.59556090965601
ember,ablation,25,mean_acc_seen,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7950161615475182,0.7085969019845854,0.0864192595629328,12.19582802590531,0.0753408986075126,0.09749762051835299,9.685880770857235
ember,ablation,25,final_taskwise_average_accuracy,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7427515336287188,0.5937646114215213,0.1489869222071975,25.09191678677357,0.12538375150201161,0.1725900929123834,7.837578256688085
ember,ablation,25,forgetting,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.182218153266521,0.2937822241939362,-0.11156407092741523,37.97509234383349,-0.13617817338585478,-0.0869499684689757,-5.627874938666555
ember,ablation,25,macro_f1,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.6739005211289539,0.4746924520552017,0.19920806907375216,41.96571237045632,0.17938051710631747,0.21903562104118685,12.475039174115917
ember,ablation,25,balanced_accuracy,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.7350179007049255,0.5865184265959572,0.14849947410896824,25.318807964965618,0.12162834207063147,0.175370606147305,6.861878780925033
ember,ablation,25,old_class_accuracy,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.722469548433991,0.5421988656184155,0.1802706828155755,33.24807450675212,0.15049003623114487,0.21005132940000615,7.51614361861208
ember,ablation,25,new_class_accuracy,component_effect,Hybrid vs real-only,hybrid_random_buffer,real_buffer_only,5,"42,43,44,45,46",0.8734504933973815,0.8167844990538272,0.05666599434355424,6.937692183090741,0.04182965752843815,0.07150233115867033,4.742418966056539
ember,ablation,25,mean_acc_seen,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.718681720079553,0.7950161615475182,-0.07633444146796516,-9.601621345580995,-0.09267462232317367,-0.05999426061275665,-5.800531134485745
ember,ablation,25,final_taskwise_average_accuracy,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.6345988928008197,0.7427515336287188,-0.10815264082789913,-14.561079436553767,-0.12841229356548772,-0.08789298809031054,-6.628407809651764
ember,ablation,25,forgetting,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.28168899130508473,0.182218153266521,0.09947083803856374,-54.5888739707909,0.07579089232437815,0.12315078375274933,5.215778784055793
ember,ablation,25,macro_f1,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.49038962956426735,0.6739005211289539,-0.18351089156468653,-27.23115442280107,-0.21070795494018563,-0.15631382818918743,-8.37806877118271
ember,ablation,25,balanced_accuracy,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.5982076575265214,0.7350179007049255,-0.13681024317840404,-18.613185209121436,-0.15694520541922238,-0.1166752809375857,-8.436685974794376
ember,ablation,25,old_class_accuracy,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.5576132605649706,0.722469548433991,-0.16485628786902035,-22.818441029986555,-0.22398062277466477,-0.10573195296337592,-3.4621297279901717
ember,ablation,25,new_class_accuracy,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.866575685869663,0.8734504933973815,-0.006874807527718496,-0.7870861118846116,-0.02429870198886068,0.010549086933423686,-0.48991349326554123
ember,ablation,25,mmd_real_generated,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.00428323745727534,0.0024696588516235,0.0018135786056518402,-73.43437756431956,-0.000647400283193552,0.004274557494497232,0.915024209576607
ember,ablation,25,wasserstein_real_generated,component_effect,Diversity effect,hybrid_diversity_buffer,hybrid_random_buffer,5,"42,43,44,45,46",0.06771042048931117,0.05407281219959255,0.01363760828971862,-25.220823062391755,0.005436713546712364,0.021838503032724874,2.0648146044539355
ember,ablation,25,mean_acc_seen,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.7387449006386222,0.7950161615475182,-0.056271260908896024,-7.078002137637382,-0.07936890020575242,-0.03317362161203963,-3.024984411009326
ember,ablation,25,final_taskwise_average_accuracy,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.6715352292715236,0.7427515336287188,-0.07121630435719513,-9.588173316757398,-0.09085615232758223,-0.05157645638680803,-4.502413732467817
ember,ablation,25,forgetting,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.2499981636825796,0.182218153266521,0.06778001041605863,-37.197177778945175,0.04303368055980718,0.09252634027231009,3.4009083052061353
ember,ablation,25,macro_f1,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.5185754908134772,0.6739005211289539,-0.1553250303154767,-23.04865858469259,-0.1749065492751539,-0.1357435113557995,-9.849159228136557
ember,ablation,25,balanced_accuracy,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.6313624496326167,0.7350179007049255,-0.10365545107230874,-14.10243899813829,-0.11672129939256319,-0.09058960275205429,-9.850507878201896
ember,ablation,25,old_class_accuracy,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.5849949412754741,0.722469548433991,-0.1374746071585169,-19.02842928902731,-0.19125184610445717,-0.08369736821257662,-3.1741546000070735
ember,ablation,25,new_class_accuracy,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.8682005766886467,0.8734504933973815,-0.005249916708734736,-0.6010548678396909,-0.024317536204487955,0.013817702787018485,-0.3418692392228701
ember,ablation,25,mmd_real_generated,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.00873181819915764,0.0024696588516235,0.006262159347534139,-253.56373992373614,0.001643661010052754,0.010880657685015525,1.6835553993267305
ember,ablation,25,wasserstein_real_generated,component_effect,KD effect,plus_kd,hybrid_random_buffer,5,"42,43,44,45,46",0.06835490614175792,0.05407281219959255,0.014282093942165378,-26.412707904755482,-0.0011911327451345401,0.029755320629465294,1.1460804023188091
