class_id,class_label,precision,recall,f1_score,support
53,88,1.0,1.0,1.0,54
54,26,0.7795527156549521,0.8079470198675497,0.7934959349593497,302
55,54,0.9652173913043478,1.0,0.9823008849557522,111
56,71,0.7634408602150538,0.9726027397260274,0.8554216867469878,73
57,29,0.8326530612244898,0.8869565217391304,0.8589473684210526,230
58,25,0.6288659793814433,0.5596330275229358,0.5922330097087379,327
59,43,0.42948717948717946,0.47183098591549294,0.4496644295302013,142
60,41,0.9096045197740112,0.92,0.9147727272727273,175
61,72,0.8295454545454546,0.9605263157894737,0.8902439024390244,76
62,3,0.8514464425332291,0.5848549946294307,0.6934097421203439,1862
63,81,0.08287292817679558,0.32608695652173914,0.13215859030837004,46
64,53,0.8913043478260869,0.984,0.9353612167300379,125
65,77,0.9759036144578314,1.0,0.9878048780487805,81
66,61,0.6164383561643836,0.7964601769911505,0.6949806949806949,113
67,7,0.9922613929492692,0.9965457685664939,0.9943989659629471,1158
68,28,0.29923273657289,0.4105263157894737,0.34615384615384615,285
69,99,0.6,0.8571428571428571,0.7058823529411764,35
70,52,0.9669421487603306,0.9915254237288136,0.9790794979079498,118
71,48,0.17050691244239632,0.25874125874125875,0.20555555555555555,143
72,82,0.9444444444444444,1.0,0.9714285714285714,68
73,60,0.32806324110671936,0.9431818181818182,0.4868035190615836,88
74,74,0.2644628099173554,0.5161290322580645,0.34972677595628415,62
75,32,0.915,0.9481865284974094,0.9312977099236642,193
76,47,0.834319526627219,1.0,0.9096774193548387,141
77,76,0.8243243243243243,1.0,0.9037037037037037,61
78,36,0.6666666666666666,0.9523809523809523,0.7843137254901961,147
79,4,0.9948320413436692,0.9172126265634306,0.9544468546637744,1679
80,90,0.7435897435897436,0.9508196721311475,0.8345323741007195,61
81,84,0.9629629629629629,1.0,0.9811320754716981,52
82,34,0.6459854014598541,0.8592233009708737,0.7374999999999999,206
83,65,0.8,0.9583333333333334,0.8720379146919433,96
84,75,0.673469387755102,1.0,0.8048780487804877,66
85,50,0.9921259842519685,0.9921259842519685,0.9921259842519685,127
86,35,0.5664335664335665,0.8393782383419689,0.6764091858037578,193
87,98,0.09230769230769231,0.24,0.13333333333333336,50
88,87,0.18716577540106952,0.6140350877192983,0.28688524590163933,57
89,30,0.5405405405405406,0.7725321888412017,0.6360424028268552,233
90,66,0.5151515151515151,0.7555555555555555,0.6126126126126126,90
91,59,0.5555555555555556,0.8762886597938144,0.68,97
92,17,0.9979381443298969,0.9918032786885246,0.9948612538540595,488
93,51,0.41358024691358025,0.6979166666666666,0.5193798449612403,96
94,16,0.9284332688588007,0.9795918367346939,0.9533267130089373,490
95,58,0.8947368421052632,0.9714285714285714,0.9315068493150684,105
96,21,0.6054421768707483,0.7315068493150685,0.6625310173697271,365
97,49,0.06055776892430279,0.5135135135135135,0.1083392729864576,148
98,64,0.3407079646017699,0.875,0.4904458598726114,88
99,68,0.11991869918699187,0.8082191780821918,0.2088495575221239,73
macro_avg,macro_avg,0.7120995085561762,0.7973360841275092,0.7338408527303312,33704
weighted_avg,weighted_avg,0.8649210077376949,0.7951578447661999,0.8163694943805784,33704
