class_id,class_label,precision,recall,f1_score,support
43,5,0.9633113828786454,0.7216349541930938,0.8251410153102338,1419
44,36,0.922077922077922,0.9659863945578231,0.9435215946843853,147
45,86,0.4696969696969697,0.6078431372549019,0.5299145299145299,51
46,3,0.9197355996222851,0.523093447905478,0.6668948990071892,1862
47,49,0.14035087719298245,0.21621621621621623,0.1702127659574468,148
48,66,0.6632653061224489,0.7222222222222222,0.6914893617021276,90
49,77,1.0,1.0,1.0,81
50,47,0.9527027027027027,1.0,0.9757785467128028,141
51,9,0.9889867841409692,0.9739696312364425,0.9814207650273225,922
52,26,0.8653061224489796,0.7019867549668874,0.7751371115173675,302
53,7,1.0,0.9827288428324698,0.9912891986062717,1158
54,94,0.20967741935483872,0.5777777777777777,0.30769230769230765,45
55,0,0.9965714285714286,0.9696969696969697,0.9829505424827392,3597
56,38,0.616580310880829,0.6839080459770115,0.6485013623978202,174
57,68,0.408,0.6986301369863014,0.5151515151515151,73
58,64,0.448,0.6363636363636364,0.5258215962441315,88
59,12,0.9914407988587732,0.9844192634560907,0.9879175550817342,706
60,56,0.19148936170212766,0.27906976744186046,0.22712933753943218,129
61,81,0.08936170212765958,0.45652173913043476,0.14946619217081852,46
62,85,0.26282051282051283,0.82,0.39805825242718446,50
63,82,0.9577464788732394,1.0,0.9784172661870503,68
64,67,0.44785276073619634,0.8588235294117647,0.5887096774193549,85
65,87,0.15808823529411764,0.7543859649122807,0.2613981762917933,57
66,99,0.5454545454545454,0.8571428571428571,0.6666666666666665,35
67,16,0.9835390946502057,0.9755102040816327,0.9795081967213114,490
68,63,0.29508196721311475,0.4864864864864865,0.36734693877551017,111
69,23,0.8969359331476323,0.9787234042553191,0.9360465116279069,329
70,83,0.07511737089201878,0.26229508196721313,0.11678832116788321,61
71,65,0.9306930693069307,0.9791666666666666,0.9543147208121827,96
72,28,0.29515418502202645,0.47017543859649125,0.3626522327469554,285
73,1,0.9615819209039548,0.7199661590524534,0.8234155781325592,2364
74,78,0.6728971962616822,0.96,0.7912087912087912,75
75,97,0.26618705035971224,0.8222222222222222,0.4021739130434783,45
76,90,0.7916666666666666,0.9344262295081968,0.8571428571428572,61
77,48,0.12560386473429952,0.18181818181818182,0.14857142857142858,143
78,88,0.9818181818181818,1.0,0.9908256880733944,54
79,84,0.8524590163934426,1.0,0.9203539823008848,52
80,89,0.6987951807228916,0.9666666666666667,0.8111888111888113,60
81,30,0.7477876106194691,0.7253218884120172,0.7363834422657952,233
82,79,0.8260869565217391,0.9047619047619048,0.8636363636363636,63
83,59,0.4745762711864407,0.865979381443299,0.6131386861313869,97
84,22,0.3226452905811623,0.46131805157593125,0.37971698113207547,349
85,55,0.3497536945812808,0.6339285714285714,0.4507936507936508,112
86,31,0.7344398340248963,0.7137096774193549,0.7239263803680982,248
87,32,0.8963730569948186,0.8963730569948186,0.8963730569948186,193
88,72,0.8021978021978022,0.9605263157894737,0.874251497005988,76
89,2,0.8117219917012448,0.7427622211675368,0.7757125154894671,2107
90,80,0.8493150684931506,1.0,0.9185185185185185,62
91,27,0.5357142857142857,0.7758620689655172,0.6338028169014084,290
92,60,0.3241106719367589,0.9318181818181818,0.4809384164222874,88
93,75,0.7857142857142857,1.0,0.88,66
94,18,0.8458715596330275,0.9766949152542372,0.9065880039331367,472
95,19,0.5745296671490593,0.9452380952380952,0.7146714671467145,420
96,58,0.6058823529411764,0.9809523809523809,0.749090909090909,105
97,40,0.6324110671936759,0.9411764705882353,0.7565011820330969,170
98,69,0.7448979591836735,0.9864864864864865,0.8488372093023255,74
99,61,0.2658959537572254,0.8141592920353983,0.40087145969498905,113
macro_avg,macro_avg,0.686526298471827,0.7962775795256956,0.7174219793461515,33704
weighted_avg,weighted_avg,0.8479519323366081,0.7932292902919534,0.8048214541470325,33704
